alpha_label,alpha,lambda_km,lambda_label,cssr_mean,cssr_median,cpi_mean,cpi_median,cpi_std,cpi_p10,cpi_p90,cpi_gini,ssr_mean,donor_fraction,sur,total_surplus_kwh,total_imported_kwh,cpi_pp,sur_pct
tp030,0.3,1.0,1.0,0.1242134325392555,0.111899319542888,0.0109834430142587,0.0046461078888846,0.0173665511415983,0.0003578074357489,0.0290999727976853,0.6536899910697724,0.1132299895249967,0.009168146690347,0.7155408311157493,1675544353.1999955,1198920399.0600252,1.09834430142587,71.55408311157493
tp030,0.3,5.0,5.0,0.1249688135271899,0.1125999942155399,0.0117388240021932,0.0053873514799483,0.0173033816252341,0.0005015336349151,0.0313628292272598,0.6314421467059104,0.1132299895249967,0.009168146690347,0.7454320770170737,1675544353.1999955,1249004507.3401017,1.17388240021932,74.54320770170737
tp030,0.3,inf,uniform_local,0.1250582878392881,0.112697713773642,0.0118282983142913,0.0054326623930591,0.0174303270289309,0.0005101756783577,0.0316962009716135,0.6312202336912327,0.1132299895249967,0.009168146690347,0.7485196229159438,1675544353.1999955,1254177827.4361968,1.1828298314291301,74.85196229159438
tp030,0.3,inf,inf,0.1180450663745834,0.1057523652460711,0.0048150768495866,0.0047523281379583,0.0030170583918851,0.0007933910001262,0.0088304748528026,0.3594712008286223,0.1132299895249967,0.009168146690347,1.0000000000000002,1675544353.1999955,1675544353.1999955,0.48150768495866,100.00000000000003
