alpha_label,alpha,lambda_km,lambda_label,cssr_mean,cssr_median,cpi_mean,cpi_median,cpi_std,cpi_p10,cpi_p90,cpi_gini,ssr_mean,donor_fraction,sur,total_surplus_kwh,total_imported_kwh
tp030,0.3,5.0,5.0,0.1249688135271899,0.1125999942155399,0.0117388240021932,0.0053873514799483,0.0173033816252341,0.0005015336349151,0.0313628292272598,0.6314421467059104,0.1132299895249967,0.009168146690347,0.7454320770170737,1675544353.1999955,1249004507.3401017
tp030,0.3,inf,inf,0.1180450663745834,0.1057523652460711,0.0048150768495866,0.0047523281379583,0.0030170583918851,0.0007933910001262,0.0088304748528026,0.3594712008286223,0.1132299895249967,0.009168146690347,1.0000000000000002,1675544353.1999955,1675544353.1999955
