alpha_label,alpha,lambda_km,lambda_label,cssr_mean,cssr_median,cpi_mean,cpi_median,cpi_std,cpi_p10,cpi_p90,cpi_gini,ssr_mean,donor_fraction,sur,total_surplus_kwh,total_imported_kwh
tp100,1.0,5.0,5.0,0.2585551427439237,0.2558087041450986,0.0249268279293037,0.0108188879469716,0.0358638999918726,0.0016867140887883,0.0693081024980887,0.6276796357371668,0.23362831481462,0.0662410598569577,0.1141280226862595,34296086749.551605,3914144566.602762
tp100,1.0,inf,inf,0.2600694420554143,0.2576211529849527,0.0264411272407943,0.0135842132740887,0.0318244085509275,0.0018659064646449,0.0728933447555753,0.5722471237469797,0.23362831481462,0.0662410598569577,0.2322378254702387,34296086749.551605,7964848608.854526
