center_lon,center_lat,value,count,v0_lon,v0_lat,v1_lon,v1_lat,v2_lon,v2_lat,v3_lon,v3_lat,v4_lon,v4_lat,v5_lon,v5_lat
139.3104687489722,35.68486111111111,0.340455273405855,39.0,139.3338281240189,35.675987654320984,139.3338281240189,35.69373456790124,139.3104687489722,35.70260802469136,139.2871093739255,35.69373456790124,139.2871093739255,35.675987654320984,139.3104687489722,35.667114197530864
139.3104687489722,35.73810185185185,0.4136806301708237,42.0,139.3338281240189,35.729228395061725,139.3338281240189,35.74697530864198,139.3104687489722,35.7558487654321,139.2871093739255,35.74697530864198,139.2871093739255,35.729228395061725,139.3104687489722,35.720354938271605
139.3104687489722,35.79134259259259,0.3582244813183968,34.0,139.3338281240189,35.782469135802465,139.3338281240189,35.80021604938272,139.3104687489722,35.80908950617284,139.2871093739255,35.80021604938272,139.2871093739255,35.782469135802465,139.3104687489722,35.773595679012345
139.3104687489722,35.84458333333333,0.31351095504265053,33.0,139.3338281240189,35.835709876543206,139.3338281240189,35.85345679012346,139.3104687489722,35.86233024691358,139.2871093739255,35.85345679012346,139.2871093739255,35.835709876543206,139.3104687489722,35.826836419753086
139.3104687489722,35.89782407407407,0.455086078686851,18.0,139.3338281240189,35.888950617283946,139.3338281240189,35.9066975308642,139.3104687489722,35.91557098765432,139.2871093739255,35.9066975308642,139.2871093739255,35.888950617283946,139.3104687489722,35.880077160493826
139.3104687489722,35.95106481481481,0.3225175983755995,31.0,139.3338281240189,35.94219135802469,139.3338281240189,35.95993827160494,139.3104687489722,35.96881172839506,139.2871093739255,35.95993827160494,139.2871093739255,35.94219135802469,139.3104687489722,35.93331790123457
139.3104687489722,36.004305555555554,0.27847429365295406,15.0,139.3338281240189,35.99543209876543,139.3338281240189,36.01317901234568,139.3104687489722,36.0220524691358,139.2871093739255,36.01317901234568,139.2871093739255,35.99543209876543,139.3104687489722,35.98655864197531
139.3104687489722,36.057546296296294,0.4875070562874787,22.0,139.3338281240189,36.04867283950617,139.3338281240189,36.06641975308642,139.3104687489722,36.07529320987654,139.2871093739255,36.06641975308642,139.2871093739255,36.04867283950617,139.3104687489722,36.03979938271605
139.3104687489722,36.110787037037035,0.669506629443994,17.0,139.3338281240189,36.10191358024691,139.3338281240189,36.11966049382716,139.3104687489722,36.12853395061728,139.2871093739255,36.11966049382716,139.2871093739255,36.10191358024691,139.3104687489722,36.09304012345679
139.3104687489722,36.164027777777775,0.48453914740772097,30.0,139.3338281240189,36.15515432098765,139.3338281240189,36.1729012345679,139.3104687489722,36.18177469135802,139.2871093739255,36.1729012345679,139.2871093739255,36.15515432098765,139.3104687489722,36.14628086419753
139.3104687489722,36.217268518518516,0.40719738772001735,20.0,139.3338281240189,36.20839506172839,139.3338281240189,36.22614197530864,139.3104687489722,36.23501543209876,139.2871093739255,36.22614197530864,139.2871093739255,36.20839506172839,139.3104687489722,36.19952160493827
139.35718749906562,35.31217592592592,0.4555834296085929,14.0,139.38054687411233,35.303302469135794,139.38054687411233,35.32104938271605,139.35718749906562,35.32992283950617,139.3338281240189,35.32104938271605,139.3338281240189,35.303302469135794,139.35718749906562,35.294429012345674
139.35718749906562,35.36541666666666,0.47897591638445847,39.0,139.38054687411233,35.356543209876534,139.38054687411233,35.37429012345679,139.35718749906562,35.38316358024691,139.3338281240189,35.37429012345679,139.3338281240189,35.356543209876534,139.35718749906562,35.347669753086414
139.35718749906562,35.4186574074074,0.41684074669691334,44.0,139.38054687411233,35.409783950617275,139.38054687411233,35.42753086419753,139.35718749906562,35.43640432098765,139.3338281240189,35.42753086419753,139.3338281240189,35.409783950617275,139.35718749906562,35.400910493827155
139.35718749906562,35.47189814814814,0.47095754129648776,42.0,139.38054687411233,35.463024691358015,139.38054687411233,35.48077160493827,139.35718749906562,35.48964506172839,139.3338281240189,35.48077160493827,139.3338281240189,35.463024691358015,139.35718749906562,35.454151234567895
139.35718749906562,35.52513888888888,0.49276468284309055,36.0,139.38054687411233,35.516265432098756,139.38054687411233,35.53401234567901,139.35718749906562,35.54288580246913,139.3338281240189,35.53401234567901,139.3338281240189,35.516265432098756,139.35718749906562,35.507391975308636
139.35718749906562,35.57837962962962,0.4093515954549307,45.0,139.38054687411233,35.569506172839496,139.38054687411233,35.58725308641975,139.35718749906562,35.59612654320987,139.3338281240189,35.58725308641975,139.3338281240189,35.569506172839496,139.35718749906562,35.560632716049376
139.35718749906562,35.63162037037037,0.3720967519432902,45.0,139.38054687411233,35.622746913580244,139.38054687411233,35.6404938271605,139.35718749906562,35.64936728395062,139.3338281240189,35.6404938271605,139.3338281240189,35.622746913580244,139.35718749906562,35.613873456790124
139.35718749906562,35.68486111111111,0.41406354258580885,44.0,139.38054687411233,35.675987654320984,139.38054687411233,35.69373456790124,139.35718749906562,35.70260802469136,139.3338281240189,35.69373456790124,139.3338281240189,35.675987654320984,139.35718749906562,35.667114197530864
139.35718749906562,35.73810185185185,0.3933808978391143,29.0,139.38054687411233,35.729228395061725,139.38054687411233,35.74697530864198,139.35718749906562,35.7558487654321,139.3338281240189,35.74697530864198,139.3338281240189,35.729228395061725,139.35718749906562,35.720354938271605
139.35718749906562,35.79134259259259,0.4472835360920953,31.0,139.38054687411233,35.782469135802465,139.38054687411233,35.80021604938272,139.35718749906562,35.80908950617284,139.3338281240189,35.80021604938272,139.3338281240189,35.782469135802465,139.35718749906562,35.773595679012345
