potential_pct,prevalence_pct,n_valid_meshes
25.900000000000002,22.795213149420867,20807
26.0,22.997068294324027,20807
26.1,23.16047484019801,20807
26.200000000000003,23.36232998510117,20807
26.3,23.496900081703274,20807
26.400000000000002,23.61224587879079,20807
26.5,23.790070649300716,20807
26.6,23.991925794203873,20807
26.700000000000003,24.198587013985676,20807
26.8,24.424472533282067,20807
26.900000000000002,24.602297303791993,20807
27.0,24.784928149180566,20807
27.1,24.962752919690487,20807
27.200000000000003,25.10212909117124,20807
27.3,25.275147786802517,20807
27.400000000000002,25.433748257797856,20807
27.500000000000004,25.674052001730185,20807
27.6,25.832652472725524,20807
27.700000000000003,25.972028644206276,20807
27.800000000000004,26.183495938866727,20807
27.900000000000002,26.385351083769883,20807
28.000000000000004,26.59201230355169,20807
28.1,26.822703897726726,20807
28.200000000000003,26.995722593358003,20807
28.300000000000004,27.197577738261163,20807
28.400000000000002,27.404238958042967,20807
28.500000000000004,27.606094102946123,20807
28.6,27.764694573941462,20807
28.700000000000003,27.90887682030086,20807
28.800000000000004,28.0674772912962,20807
28.9,28.230883837170182,20807
28.999999999999996,28.456769356466573,20807
29.099999999999998,28.600951602825972,20807
29.2,28.812418897486424,20807
29.299999999999997,29.01427404238958,20807
29.4,29.220935262171384,20807
29.5,29.437208631710483,20807
29.599999999999998,29.648675926370935,20807
29.7,29.874561445667325,20807
29.799999999999997,30.047580141298603,20807
29.9,30.182150237900707,20807
30.0,30.39361753256116,20807
30.099999999999998,30.605084827221607,20807
30.2,30.754073148459653,20807
30.3,30.907867544576344,20807
30.4,31.104916614600857,20807
30.5,31.3259960590186,20807
30.599999999999998,31.53746335367905,20807
30.7,31.744124573460855,20807
30.8,31.984428317393185,20807
30.9,32.2535685105974,20807
31.0,32.43619935598596,20807
31.1,32.62363627625319,20807
31.2,32.796654971884465,20807
31.3,33.008122266544916,20807
31.4,33.1715288124189,20807
31.5,33.38299610707935,20807
31.6,33.58004517710386,20807
31.7,33.825154995914836,20807
31.8,34.01259191618205,20807
31.900000000000002,34.224059210842505,20807
32.0,34.40188398135243,20807
32.1,34.584514826741,20807
32.2,34.77195174700822,20807
32.300000000000004,35.0074494160619,20807
32.4,35.22852886047965,20807
32.5,35.396741481232276,20807
32.6,35.59379055125679,20807
32.7,35.73797279761619,20807
32.800000000000004,35.94463401739799,20807
32.9,36.117652713029265,20807
33.0,36.25702888451002,20807
33.1,36.391598981112125,20807
33.2,36.55981160186476,20807
33.300000000000004,36.74244244725333,20807
33.4,36.91546114288461,20807
33.5,37.05483731436536,20807
33.6,37.18460133608882,20807
33.7,37.36242610659874,20807
33.800000000000004,37.564281251501896,20807
33.900000000000006,37.70365742298265,20807
34.0,37.88148219349257,20807
34.1,38.10256163791032,20807
34.2,38.31402893257077,20807
34.300000000000004,38.463017253808815,20807
34.400000000000006,38.66487239871197,20807
34.5,38.833085019464605,20807
34.6,39.03494016436776,20807
34.7,39.1935406353631,20807
34.800000000000004,39.38097755563032,20807
34.900000000000006,39.539578026625655,20807
35.0,39.74623924640746,20807
35.1,39.95290046618926,20807
35.199999999999996,40.14514346133513,20807
35.3,40.3277743067237,20807
